city,feature_group,feature,window_months,rolling_stat,rolling_feature_name,n_pairs,pearson_corr,abs_pearson_corr
sj,reanalysis,reanalysis_max_air_temp_k,14,mean,reanalysis_max_air_temp_k_rolling_14_month_mean,217,0.06329980795243935,0.06329980795243935
sj,reanalysis,reanalysis_min_air_temp_k,1,mean,reanalysis_min_air_temp_k_rolling_1_month_mean,217,0.20318698241904687,0.20318698241904687
sj,reanalysis,reanalysis_min_air_temp_k,2,mean,reanalysis_min_air_temp_k_rolling_2_month_mean,217,0.2687609251150271,0.2687609251150271
sj,reanalysis,reanalysis_min_air_temp_k,3,mean,reanalysis_min_air_temp_k_rolling_3_month_mean,217,0.31381222385707586,0.31381222385707586
sj,reanalysis,reanalysis_min_air_temp_k,4,mean,reanalysis_min_air_temp_k_rolling_4_month_mean,217,0.3373926268260158,0.3373926268260158
sj,reanalysis,reanalysis_min_air_temp_k,5,mean,reanalysis_min_air_temp_k_rolling_5_month_mean,217,0.3392351725538858,0.3392351725538858
sj,reanalysis,reanalysis_min_air_temp_k,6,mean,reanalysis_min_air_temp_k_rolling_6_month_mean,217,0.3164221895824571,0.3164221895824571
sj,reanalysis,reanalysis_min_air_temp_k,7,mean,reanalysis_min_air_temp_k_rolling_7_month_mean,217,0.2657947292693771,0.2657947292693771
sj,reanalysis,reanalysis_min_air_temp_k,8,mean,reanalysis_min_air_temp_k_rolling_8_month_mean,217,0.19710793813094038,0.19710793813094038
sj,reanalysis,reanalysis_min_air_temp_k,9,mean,reanalysis_min_air_temp_k_rolling_9_month_mean,217,0.12201095964600152,0.12201095964600152
sj,reanalysis,reanalysis_min_air_temp_k,10,mean,reanalysis_min_air_temp_k_rolling_10_month_mean,217,0.05320588994235797,0.05320588994235797
sj,reanalysis,reanalysis_min_air_temp_k,11,mean,reanalysis_min_air_temp_k_rolling_11_month_mean,217,0.015061366566157459,0.015061366566157459
sj,reanalysis,reanalysis_min_air_temp_k,12,mean,reanalysis_min_air_temp_k_rolling_12_month_mean,217,0.02807182614727067,0.02807182614727067
sj,reanalysis,reanalysis_min_air_temp_k,13,mean,reanalysis_min_air_temp_k_rolling_13_month_mean,217,0.07775575765636028,0.07775575765636028
sj,reanalysis,reanalysis_min_air_temp_k,14,mean,reanalysis_min_air_temp_k_rolling_14_month_mean,217,0.13680478075831873,0.13680478075831873
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,1,mean,reanalysis_precip_amt_kg_per_m2_rolling_1_month_mean,217,0.19300977599729197,0.19300977599729197
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,2,mean,reanalysis_precip_amt_kg_per_m2_rolling_2_month_mean,217,0.23444465836363937,0.23444465836363937
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,3,mean,reanalysis_precip_amt_kg_per_m2_rolling_3_month_mean,217,0.23629954878464485,0.23629954878464485
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,4,mean,reanalysis_precip_amt_kg_per_m2_rolling_4_month_mean,217,0.22720808204481738,0.22720808204481738
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,5,mean,reanalysis_precip_amt_kg_per_m2_rolling_5_month_mean,217,0.19850009737218127,0.19850009737218127
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,6,mean,reanalysis_precip_amt_kg_per_m2_rolling_6_month_mean,217,0.1528412521713298,0.1528412521713298
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,7,mean,reanalysis_precip_amt_kg_per_m2_rolling_7_month_mean,217,0.10003558520544958,0.10003558520544958
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,8,mean,reanalysis_precip_amt_kg_per_m2_rolling_8_month_mean,217,0.039788570422729555,0.039788570422729555
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,9,mean,reanalysis_precip_amt_kg_per_m2_rolling_9_month_mean,217,-0.012028336774457481,0.012028336774457481
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,10,mean,reanalysis_precip_amt_kg_per_m2_rolling_10_month_mean,217,-0.03961407617107232,0.03961407617107232
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,11,mean,reanalysis_precip_amt_kg_per_m2_rolling_11_month_mean,217,-0.03658917723263043,0.03658917723263043
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,12,mean,reanalysis_precip_amt_kg_per_m2_rolling_12_month_mean,217,-0.009456975914407747,0.009456975914407747
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,13,mean,reanalysis_precip_amt_kg_per_m2_rolling_13_month_mean,217,0.04020827814360822,0.04020827814360822
sj,reanalysis,reanalysis_precip_amt_kg_per_m2,14,mean,reanalysis_precip_amt_kg_per_m2_rolling_14_month_mean,217,0.08329118366202076,0.08329118366202076
sj,reanalysis,reanalysis_relative_humidity_percent,1,mean,reanalysis_relative_humidity_percent_rolling_1_month_mean,217,0.19301747037723072,0.19301747037723072
sj,reanalysis,reanalysis_relative_humidity_percent,2,mean,reanalysis_relative_humidity_percent_rolling_2_month_mean,217,0.23561302216673227,0.23561302216673227
sj,reanalysis,reanalysis_relative_humidity_percent,3,mean,reanalysis_relative_humidity_percent_rolling_3_month_mean,217,0.26661476228502007,0.26661476228502007
sj,reanalysis,reanalysis_relative_humidity_percent,4,mean,reanalysis_relative_humidity_percent_rolling_4_month_mean,217,0.2798611558639063,0.2798611558639063
sj,reanalysis,reanalysis_relative_humidity_percent,5,mean,reanalysis_relative_humidity_percent_rolling_5_month_mean,217,0.280497102219919,0.280497102219919
sj,reanalysis,reanalysis_relative_humidity_percent,6,mean,reanalysis_relative_humidity_percent_rolling_6_month_mean,217,0.26515634296405205,0.26515634296405205
sj,reanalysis,reanalysis_relative_humidity_percent,7,mean,reanalysis_relative_humidity_percent_rolling_7_month_mean,217,0.22792310753462527,0.22792310753462527
sj,reanalysis,reanalysis_relative_humidity_percent,8,mean,reanalysis_relative_humidity_percent_rolling_8_month_mean,217,0.17921313793967214,0.17921313793967214
sj,reanalysis,reanalysis_relative_humidity_percent,9,mean,reanalysis_relative_humidity_percent_rolling_9_month_mean,217,0.12981001267165954,0.12981001267165954
sj,reanalysis,reanalysis_relative_humidity_percent,10,mean,reanalysis_relative_humidity_percent_rolling_10_month_mean,217,0.09262847941249307,0.09262847941249307
sj,reanalysis,reanalysis_relative_humidity_percent,11,mean,reanalysis_relative_humidity_percent_rolling_11_month_mean,217,0.07685929040649875,0.07685929040649875
sj,reanalysis,reanalysis_relative_humidity_percent,12,mean,reanalysis_relative_humidity_percent_rolling_12_month_mean,217,0.08581733411263526,0.08581733411263526
sj,reanalysis,reanalysis_relative_humidity_percent,13,mean,reanalysis_relative_humidity_percent_rolling_13_month_mean,217,0.1127044533886605,0.1127044533886605
sj,reanalysis,reanalysis_relative_humidity_percent,14,mean,reanalysis_relative_humidity_percent_rolling_14_month_mean,217,0.14731132146561784,0.14731132146561784
sj,reanalysis,reanalysis_sat_precip_amt_mm,1,mean,reanalysis_sat_precip_amt_mm_rolling_1_month_mean,217,0.13546349515856396,0.13546349515856396
sj,reanalysis,reanalysis_sat_precip_amt_mm,2,mean,reanalysis_sat_precip_amt_mm_rolling_2_month_mean,217,0.16422967592302526,0.16422967592302526
sj,reanalysis,reanalysis_sat_precip_amt_mm,3,mean,reanalysis_sat_precip_amt_mm_rolling_3_month_mean,217,0.17877297866916142,0.17877297866916142
sj,reanalysis,reanalysis_sat_precip_amt_mm,4,mean,reanalysis_sat_precip_amt_mm_rolling_4_month_mean,217,0.1793904738054101,0.1793904738054101
sj,reanalysis,reanalysis_sat_precip_amt_mm,5,mean,reanalysis_sat_precip_amt_mm_rolling_5_month_mean,217,0.1607744105278697,0.1607744105278697
sj,reanalysis,reanalysis_sat_precip_amt_mm,6,mean,reanalysis_sat_precip_amt_mm_rolling_6_month_mean,217,0.11383139244534532,0.11383139244534532
sj,reanalysis,reanalysis_sat_precip_amt_mm,7,mean,reanalysis_sat_precip_amt_mm_rolling_7_month_mean,217,0.04517852244343529,0.04517852244343529
sj,reanalysis,reanalysis_sat_precip_amt_mm,8,mean,reanalysis_sat_precip_amt_mm_rolling_8_month_mean,217,-0.0522758688386767,0.0522758688386767
sj,reanalysis,reanalysis_sat_precip_amt_mm,9,mean,reanalysis_sat_precip_amt_mm_rolling_9_month_mean,217,-0.1500452794988896,0.1500452794988896
sj,reanalysis,reanalysis_sat_precip_amt_mm,10,mean,reanalysis_sat_precip_amt_mm_rolling_10_month_mean,217,-0.22677062708252646,0.22677062708252646
sj,reanalysis,reanalysis_sat_precip_amt_mm,11,mean,reanalysis_sat_precip_amt_mm_rolling_11_month_mean,217,-0.27481202778533453,0.27481202778533453
sj,reanalysis,reanalysis_sat_precip_amt_mm,12,mean,reanalysis_sat_precip_amt_mm_rolling_12_month_mean,217,-0.28551111534113177,0.28551111534113177
sj,reanalysis,reanalysis_sat_precip_amt_mm,13,mean,reanalysis_sat_precip_amt_mm_rolling_13_month_mean,217,-0.25514623190134555,0.25514623190134555
sj,reanalysis,reanalysis_sat_precip_amt_mm,14,mean,reanalysis_sat_precip_amt_mm_rolling_14_month_mean,217,-0.21796319712202408,0.21796319712202408
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,1,mean,reanalysis_specific_humidity_g_per_kg_rolling_1_month_mean,217,0.21875524771009777,0.21875524771009777
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,2,mean,reanalysis_specific_humidity_g_per_kg_rolling_2_month_mean,217,0.27690142911304194,0.27690142911304194
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,3,mean,reanalysis_specific_humidity_g_per_kg_rolling_3_month_mean,217,0.3186543679090165,0.3186543679090165
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,4,mean,reanalysis_specific_humidity_g_per_kg_rolling_4_month_mean,217,0.33905301926656223,0.33905301926656223
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,5,mean,reanalysis_specific_humidity_g_per_kg_rolling_5_month_mean,217,0.3402815528644766,0.3402815528644766
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,6,mean,reanalysis_specific_humidity_g_per_kg_rolling_6_month_mean,217,0.31895267245375203,0.31895267245375203
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,7,mean,reanalysis_specific_humidity_g_per_kg_rolling_7_month_mean,217,0.2678096728823476,0.2678096728823476
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,8,mean,reanalysis_specific_humidity_g_per_kg_rolling_8_month_mean,217,0.19683856757101975,0.19683856757101975
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,9,mean,reanalysis_specific_humidity_g_per_kg_rolling_9_month_mean,217,0.11512376802924638,0.11512376802924638
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,10,mean,reanalysis_specific_humidity_g_per_kg_rolling_10_month_mean,217,0.03798296641328676,0.03798296641328676
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,11,mean,reanalysis_specific_humidity_g_per_kg_rolling_11_month_mean,217,-0.004913331172808978,0.004913331172808978
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,12,mean,reanalysis_specific_humidity_g_per_kg_rolling_12_month_mean,217,0.011162097868871228,0.011162097868871228
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,13,mean,reanalysis_specific_humidity_g_per_kg_rolling_13_month_mean,217,0.07263070603833052,0.07263070603833052
sj,reanalysis,reanalysis_specific_humidity_g_per_kg,14,mean,reanalysis_specific_humidity_g_per_kg_rolling_14_month_mean,217,0.14212729795345308,0.14212729795345308
sj,reanalysis,reanalysis_tdtr_k,1,mean,reanalysis_tdtr_k_rolling_1_month_mean,217,-0.10960512177116792,0.10960512177116792
sj,reanalysis,reanalysis_tdtr_k,2,mean,reanalysis_tdtr_k_rolling_2_month_mean,217,-0.12409157482450481,0.12409157482450481
sj,reanalysis,reanalysis_tdtr_k,3,mean,reanalysis_tdtr_k_rolling_3_month_mean,217,-0.1277196483306697,0.1277196483306697
sj,reanalysis,reanalysis_tdtr_k,4,mean,reanalysis_tdtr_k_rolling_4_month_mean,217,-0.12586467955854103,0.12586467955854103
sj,reanalysis,reanalysis_tdtr_k,5,mean,reanalysis_tdtr_k_rolling_5_month_mean,217,-0.11619858788090782,0.11619858788090782
sj,reanalysis,reanalysis_tdtr_k,6,mean,reanalysis_tdtr_k_rolling_6_month_mean,217,-0.09823111208880321,0.09823111208880321
sj,reanalysis,reanalysis_tdtr_k,7,mean,reanalysis_tdtr_k_rolling_7_month_mean,217,-0.0859355157677447,0.0859355157677447
sj,reanalysis,reanalysis_tdtr_k,8,mean,reanalysis_tdtr_k_rolling_8_month_mean,217,-0.08308880052716826,0.08308880052716826
sj,reanalysis,reanalysis_tdtr_k,9,mean,reanalysis_tdtr_k_rolling_9_month_mean,217,-0.09533174436086003,0.09533174436086003
sj,reanalysis,reanalysis_tdtr_k,10,mean,reanalysis_tdtr_k_rolling_10_month_mean,217,-0.11561231258576336,0.11561231258576336
sj,reanalysis,reanalysis_tdtr_k,11,mean,reanalysis_tdtr_k_rolling_11_month_mean,217,-0.13284706551430964,0.13284706551430964
sj,reanalysis,reanalysis_tdtr_k,12,mean,reanalysis_tdtr_k_rolling_12_month_mean,217,-0.15069808660524212,0.15069808660524212
sj,reanalysis,reanalysis_tdtr_k,13,mean,reanalysis_tdtr_k_rolling_13_month_mean,217,-0.16554754529784857,0.16554754529784857
sj,reanalysis,reanalysis_tdtr_k,14,mean,reanalysis_tdtr_k_rolling_14_month_mean,217,-0.17691817456594852,0.17691817456594852
sj,station,station_avg_temp_c,1,mean,station_avg_temp_c_rolling_1_month_mean,217,0.20368847547107463,0.20368847547107463
sj,station,station_avg_temp_c,2,mean,station_avg_temp_c_rolling_2_month_mean,217,0.28493997211345967,0.28493997211345967
sj,station,station_avg_temp_c,3,mean,station_avg_temp_c_rolling_3_month_mean,217,0.3496399081230047,0.3496399081230047
sj,station,station_avg_temp_c,4,mean,station_avg_temp_c_rolling_4_month_mean,217,0.3969561348957753,0.3969561348957753
sj,station,station_avg_temp_c,5,mean,station_avg_temp_c_rolling_5_month_mean,217,0.4282434969079331,0.4282434969079331
sj,station,station_avg_temp_c,6,mean,station_avg_temp_c_rolling_6_month_mean,217,0.4407453571519132,0.4407453571519132
sj,station,station_avg_temp_c,7,mean,station_avg_temp_c_rolling_7_month_mean,217,0.4246326466446858,0.4246326466446858
sj,station,station_avg_temp_c,8,mean,station_avg_temp_c_rolling_8_month_mean,217,0.3878863860782177,0.3878863860782177
sj,station,station_avg_temp_c,9,mean,station_avg_temp_c_rolling_9_month_mean,217,0.33850053707639977,0.33850053707639977
sj,station,station_avg_temp_c,10,mean,station_avg_temp_c_rolling_10_month_mean,217,0.2860663877270262,0.2860663877270262
sj,station,station_avg_temp_c,11,mean,station_avg_temp_c_rolling_11_month_mean,217,0.2552517214224607,0.2552517214224607
sj,station,station_avg_temp_c,12,mean,station_avg_temp_c_rolling_12_month_mean,217,0.26218563456909355,0.26218563456909355
sj,station,station_avg_temp_c,13,mean,station_avg_temp_c_rolling_13_month_mean,217,0.2971851834449858,0.2971851834449858
sj,station,station_avg_temp_c,14,mean,station_avg_temp_c_rolling_14_month_mean,217,0.3437854226467502,0.3437854226467502
sj,station,station_diur_temp_rng_c,1,mean,station_diur_temp_rng_c_rolling_1_month_mean,217,0.04016741833537225,0.04016741833537225
sj,station,station_diur_temp_rng_c,2,mean,station_diur_temp_rng_c_rolling_2_month_mean,217,0.021941052395700166,0.021941052395700166
sj,station,station_diur_temp_rng_c,3,mean,station_diur_temp_rng_c_rolling_3_month_mean,217,0.01586884427237171,0.01586884427237171
sj,station,station_diur_temp_rng_c,4,mean,station_diur_temp_rng_c_rolling_4_month_mean,217,0.019256665003316197,0.019256665003316197
sj,station,station_diur_temp_rng_c,5,mean,station_diur_temp_rng_c_rolling_5_month_mean,217,0.04917586921060343,0.04917586921060343
sj,station,station_diur_temp_rng_c,6,mean,station_diur_temp_rng_c_rolling_6_month_mean,217,0.09550952296322653,0.09550952296322653
sj,station,station_diur_temp_rng_c,7,mean,station_diur_temp_rng_c_rolling_7_month_mean,217,0.1400305705754787,0.1400305705754787
sj,station,station_diur_temp_rng_c,8,mean,station_diur_temp_rng_c_rolling_8_month_mean,217,0.1855211674915479,0.1855211674915479
sj,station,station_diur_temp_rng_c,9,mean,station_diur_temp_rng_c_rolling_9_month_mean,217,0.21468251874655328,0.21468251874655328
sj,station,station_diur_temp_rng_c,10,mean,station_diur_temp_rng_c_rolling_10_month_mean,217,0.22471943189868696,0.22471943189868696
sj,station,station_diur_temp_rng_c,11,mean,station_diur_temp_rng_c_rolling_11_month_mean,217,0.22868842525120678,0.22868842525120678
sj,station,station_diur_temp_rng_c,12,mean,station_diur_temp_rng_c_rolling_12_month_mean,217,0.22654096846700578,0.22654096846700578
sj,station,station_diur_temp_rng_c,13,mean,station_diur_temp_rng_c_rolling_13_month_mean,217,0.22396526498782135,0.22396526498782135
sj,station,station_diur_temp_rng_c,14,mean,station_diur_temp_rng_c_rolling_14_month_mean,217,0.220214638179303,0.220214638179303
sj,station,station_max_temp_c,1,mean,station_max_temp_c_rolling_1_month_mean,217,0.21770320470535925,0.21770320470535925
sj,station,station_max_temp_c,2,mean,station_max_temp_c_rolling_2_month_mean,217,0.28910872263535214,0.28910872263535214
sj,station,station_max_temp_c,3,mean,station_max_temp_c_rolling_3_month_mean,217,0.35096660056186635,0.35096660056186635
sj,station,station_max_temp_c,4,mean,station_max_temp_c_rolling_4_month_mean,217,0.40158843494700036,0.40158843494700036
sj,station,station_max_temp_c,5,mean,station_max_temp_c_rolling_5_month_mean,217,0.4418752917490892,0.4418752917490892
sj,station,station_max_temp_c,6,mean,station_max_temp_c_rolling_6_month_mean,217,0.4653136167534104,0.4653136167534104
sj,station,station_max_temp_c,7,mean,station_max_temp_c_rolling_7_month_mean,217,0.45799807711673046,0.45799807711673046
sj,station,station_max_temp_c,8,mean,station_max_temp_c_rolling_8_month_mean,217,0.4279155029363358,0.4279155029363358
sj,station,station_max_temp_c,9,mean,station_max_temp_c_rolling_9_month_mean,217,0.3774725805286822,0.3774725805286822
sj,station,station_max_temp_c,10,mean,station_max_temp_c_rolling_10_month_mean,217,0.3181999515774984,0.3181999515774984
sj,station,station_max_temp_c,11,mean,station_max_temp_c_rolling_11_month_mean,217,0.28067870669361605,0.28067870669361605
sj,station,station_max_temp_c,12,mean,station_max_temp_c_rolling_12_month_mean,217,0.2696798043738661,0.2696798043738661
sj,station,station_max_temp_c,13,mean,station_max_temp_c_rolling_13_month_mean,217,0.28086502200299,0.28086502200299
sj,station,station_max_temp_c,14,mean,station_max_temp_c_rolling_14_month_mean,217,0.3047435177518927,0.3047435177518927
sj,station,station_min_temp_c,1,mean,station_min_temp_c_rolling_1_month_mean,217,0.19918146873572445,0.19918146873572445
sj,station,station_min_temp_c,2,mean,station_min_temp_c_rolling_2_month_mean,217,0.29022199095583184,0.29022199095583184
sj,station,station_min_temp_c,3,mean,station_min_temp_c_rolling_3_month_mean,217,0.3578280936997105,0.3578280936997105
sj,station,station_min_temp_c,4,mean,station_min_temp_c_rolling_4_month_mean,217,0.40556799905367985,0.40556799905367985
sj,station,station_min_temp_c,5,mean,station_min_temp_c_rolling_5_month_mean,217,0.43108137991601386,0.43108137991601386
sj,station,station_min_temp_c,6,mean,station_min_temp_c_rolling_6_month_mean,217,0.4341826687342443,0.4341826687342443
sj,station,station_min_temp_c,7,mean,station_min_temp_c_rolling_7_month_mean,217,0.40602572843047496,0.40602572843047496
sj,station,station_min_temp_c,8,mean,station_min_temp_c_rolling_8_month_mean,217,0.3572263644015882,0.3572263644015882
sj,station,station_min_temp_c,9,mean,station_min_temp_c_rolling_9_month_mean,217,0.29656531818528103,0.29656531818528103
sj,station,station_min_temp_c,10,mean,station_min_temp_c_rolling_10_month_mean,217,0.23347694969013008,0.23347694969013008
sj,station,station_min_temp_c,11,mean,station_min_temp_c_rolling_11_month_mean,217,0.19101128084998312,0.19101128084998312
sj,station,station_min_temp_c,12,mean,station_min_temp_c_rolling_12_month_mean,217,0.19700481393936145,0.19700481393936145
sj,station,station_min_temp_c,13,mean,station_min_temp_c_rolling_13_month_mean,217,0.23527799571611754,0.23527799571611754
sj,station,station_min_temp_c,14,mean,station_min_temp_c_rolling_14_month_mean,217,0.2834450389819759,0.2834450389819759
sj,station,station_precip_mm,1,mean,station_precip_mm_rolling_1_month_mean,217,0.11219768869669838,0.11219768869669838
sj,station,station_precip_mm,2,mean,station_precip_mm_rolling_2_month_mean,217,0.12952656364421125,0.12952656364421125
sj,station,station_precip_mm,3,mean,station_precip_mm_rolling_3_month_mean,217,0.10820672835962733,0.10820672835962733
sj,station,station_precip_mm,4,mean,station_precip_mm_rolling_4_month_mean,217,0.0823590717908215,0.0823590717908215
sj,station,station_precip_mm,5,mean,station_precip_mm_rolling_5_month_mean,217,0.05034957348612097,0.05034957348612097
sj,station,station_precip_mm,6,mean,station_precip_mm_rolling_6_month_mean,217,-0.004005538485770042,0.004005538485770042
sj,station,station_precip_mm,7,mean,station_precip_mm_rolling_7_month_mean,217,-0.05792563233098062,0.05792563233098062
sj,station,station_precip_mm,8,mean,station_precip_mm_rolling_8_month_mean,217,-0.12485049840380921,0.12485049840380921
sj,station,station_precip_mm,9,mean,station_precip_mm_rolling_9_month_mean,217,-0.1824439553822843,0.1824439553822843
sj,station,station_precip_mm,10,mean,station_precip_mm_rolling_10_month_mean,217,-0.2163733013982522,0.2163733013982522
sj,station,station_precip_mm,11,mean,station_precip_mm_rolling_11_month_mean,217,-0.23284603307474894,0.23284603307474894
sj,station,station_precip_mm,12,mean,station_precip_mm_rolling_12_month_mean,217,-0.23075916630275523,0.23075916630275523
sj,station,station_precip_mm,13,mean,station_precip_mm_rolling_13_month_mean,217,-0.20672134169380188,0.20672134169380188
sj,station,station_precip_mm,14,mean,station_precip_mm_rolling_14_month_mean,217,-0.18500292873883606,0.18500292873883606
