city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,weekofyear_sin,weekofyear_cos,reanalysis_specific_humidity_g_per_kg_lag_1,reanalysis_specific_humidity_g_per_kg_lag_2,reanalysis_specific_humidity_g_per_kg_lag_3,reanalysis_specific_humidity_g_per_kg_lag_5,reanalysis_specific_humidity_g_per_kg_lag_6,reanalysis_specific_humidity_g_per_kg_lag_8,reanalysis_specific_humidity_g_per_kg_lag_10,reanalysis_specific_humidity_g_per_kg_lag_12,reanalysis_dew_point_temp_k_lag_1,reanalysis_dew_point_temp_k_lag_2,reanalysis_dew_point_temp_k_lag_3,reanalysis_dew_point_temp_k_lag_5,reanalysis_dew_point_temp_k_lag_6,reanalysis_dew_point_temp_k_lag_8,reanalysis_dew_point_temp_k_lag_10,reanalysis_dew_point_temp_k_lag_12,reanalysis_min_air_temp_k_lag_1,reanalysis_min_air_temp_k_lag_2,reanalysis_min_air_temp_k_lag_3,reanalysis_min_air_temp_k_lag_5,reanalysis_min_air_temp_k_lag_6,reanalysis_min_air_temp_k_lag_8,reanalysis_min_air_temp_k_lag_10,reanalysis_min_air_temp_k_lag_12,reanalysis_air_temp_k_lag_6,reanalysis_air_temp_k_lag_8,reanalysis_air_temp_k_lag_10,reanalysis_air_temp_k_lag_12,reanalysis_avg_temp_k_lag_6,reanalysis_avg_temp_k_lag_8,reanalysis_avg_temp_k_lag_10,reanalysis_avg_temp_k_lag_12,reanalysis_max_air_temp_k_lag_6,reanalysis_max_air_temp_k_lag_8,reanalysis_max_air_temp_k_lag_10,reanalysis_max_air_temp_k_lag_12,station_avg_temp_c_lag_2,station_avg_temp_c_lag_4,station_avg_temp_c_lag_5,station_avg_temp_c_lag_6,station_avg_temp_c_lag_8,station_avg_temp_c_lag_10,station_avg_temp_c_lag_12,station_min_temp_c_lag_1,station_min_temp_c_lag_2,station_min_temp_c_lag_3,station_min_temp_c_lag_4,station_min_temp_c_lag_6,station_min_temp_c_lag_8,station_min_temp_c_lag_10,station_min_temp_c_lag_12,station_max_temp_c_lag_4,station_max_temp_c_lag_6,station_max_temp_c_lag_8,station_max_temp_c_lag_10,station_max_temp_c_lag_12,ndvi_sw_lag_10,ndvi_sw_lag_11,ndvi_sw_lag_14,ndvi_nw_lag_10,ndvi_nw_lag_11,ndvi_nw_lag_14,precipitation_amt_mm_lag_2,precipitation_amt_mm_lag_3,reanalysis_sat_precip_amt_mm_lag_2,reanalysis_sat_precip_amt_mm_lag_3,reanalysis_specific_humidity_g_per_kg_lag_0_3_mean,reanalysis_specific_humidity_g_per_kg_lag_1_3_mean,reanalysis_specific_humidity_g_per_kg_lag_5_8_mean,reanalysis_specific_humidity_g_per_kg_lag_7_10_mean,reanalysis_specific_humidity_g_per_kg_lag_9_12_mean,reanalysis_dew_point_temp_k_lag_0_3_mean,reanalysis_dew_point_temp_k_lag_1_3_mean,reanalysis_dew_point_temp_k_lag_5_8_mean,reanalysis_dew_point_temp_k_lag_7_10_mean,reanalysis_dew_point_temp_k_lag_9_12_mean,reanalysis_min_air_temp_k_lag_0_3_mean,reanalysis_min_air_temp_k_lag_1_3_mean,reanalysis_min_air_temp_k_lag_5_8_mean,reanalysis_min_air_temp_k_lag_7_10_mean,reanalysis_min_air_temp_k_lag_9_12_mean,station_avg_temp_c_lag_1_3_mean,station_avg_temp_c_lag_5_8_mean,station_avg_temp_c_lag_7_10_mean,station_avg_temp_c_lag_9_12_mean,station_min_temp_c_lag_1_3_mean,station_min_temp_c_lag_5_8_mean,station_min_temp_c_lag_7_10_mean,station_min_temp_c_lag_9_12_mean,station_max_temp_c_lag_5_8_mean,station_max_temp_c_lag_7_10_mean,station_max_temp_c_lag_9_12_mean,precipitation_amt_mm_lag_0_3_mean,precipitation_amt_mm_lag_1_3_mean,precipitation_amt_mm_lag_2_5_mean,reanalysis_sat_precip_amt_mm_lag_0_3_mean,reanalysis_sat_precip_amt_mm_lag_1_3_mean,reanalysis_sat_precip_amt_mm_lag_2_5_mean,total_cases_lag_1,total_cases_lag_2,total_cases_lag_3,total_cases_lag_4,total_cases_lag_8,total_cases_lag_12,total_cases_lag_1_2_mean,total_cases_lag_1_2_max,total_cases_lag_1_4_mean,total_cases_lag_1_4_max,total_cases_lag_1_8_mean,total_cases_lag_1_8_max
iq,2005,41,2005-10-15,0.3734286,0.2774833,0.3742286,0.3522714,60.0,299.515714286,300.857142857,294.385714286,313.2,293.2,22.2,75.5085714286,60.0,15.9157142857,11.6857142857,28.5,11.8,37.0,22.3,233.2,4.0,-0.9709418174260521,0.23931566428755738,15.4357142857,15.3314285714,15.06,15.5185714286,15.4285714286,13.59,14.6085714286,14.1914285714,293.897142857,293.752857143,293.555714286,294.005714286,293.918571429,291.778571429,293.035714286,292.455714286,292.1,294.8,292.4,293.4,292.4,290.7,292.6,287.5,298.184285714,299.605714286,298.221428571,297.794285714,299.371428571,300.428571429,299.728571429,298.928571429,308.6,310.5,308.2,307.7,28.65,26.111111111133333,26.45555555556667,26.8,27.5375,26.25,26.55,21.0,20.7,16.9,19.35,21.4,17.3,19.2,18.2,34.6,35.2,32.8,32.3,33.8,0.2740143,0.3653143,0.2214,0.3132571,0.2537,0.2010667,29.8,2.56,29.8,2.56,15.4357142857,15.2757142857,15.244285714299998,14.947142857149998,14.802499999999998,293.897857143,293.7352380953334,293.6621428575,293.35000000025,293.220357143,293.125,293.1,292.34999999999997,292.425,290.925,27.738888888900004,27.135763888891667,27.215625,25.38125,19.53333333333333,20.200000000000003,19.15,18.925,34.475,33.4,32.974999999999994,36.765,29.02,21.999999999999996,36.765,29.02,21.999999999999996,4.0,2.0,0.0,0.0,4.0,5.0,3.0,4.0,1.5,4.0,1.25,4.0
iq,2005,42,2005-10-22,0.3072571,0.2782143,0.3548286,0.2869571,73.97,299.578571429,301.192857143,295.768571429,310.5,291.9,35.08,81.6914285714,73.97,17.4171428571,12.2428571429,29.1,12.7,36.5,21.7,64.0,3.0,-0.9350162426854148,0.35460488704253557,15.9157142857,15.4357142857,15.3314285714,17.2228571429,15.5185714286,16.44,15.15,15.26,294.385714286,293.897142857,293.752857143,295.658571429,294.005714286,294.945714286,293.64,293.75,293.2,292.1,294.8,292.9,293.4,292.9,293.5,290.1,300.058571429,298.428571429,298.925714286,296.898571429,301.214285714,299.678571429,300.335714286,298.014285714,309.3,309.0,309.7,306.3,28.8,25.7666666667,26.111111111133333,26.45555555556667,27.75,27.325,21.4,22.3,21.0,20.7,16.9,21.8,20.3,19.8,18.5,34.3,34.9,35.0,33.5,32.3,0.239,0.2740143,0.4413429,0.2270286,0.3132571,0.3350571,54.7,29.8,54.7,29.8,16.024999999975,15.560952380933331,16.152500000025,15.15214285715,14.65214285715,294.45107142875,294.01190476200003,294.63214285749996,293.570714286,293.05107142875,293.0,293.36666666666673,292.9,292.375,291.725,28.649999999999995,26.779166666675003,27.353125,25.628124999999997,21.333333333333332,20.7125,19.7,18.7,34.925,34.125,32.725,54.6175,48.166666666666664,26.43,54.6175,48.166666666666664,26.43,4.0,4.0,2.0,0.0,0.0,6.0,4.0,4.0,2.5,4.0,1.25,4.0
iq,2005,43,2005-10-29,0.3635571,0.3000429,0.2898286,0.3261429,100.06,298.065714286,299.164285714,295.802857143,307.4,294.0,59.7,89.1428571429,100.06,17.3642857143,8.64285714286,28.3,10.95,34.3,21.3,235.2,3.0,-0.8854560256532101,0.464723172043768,17.4171428571,15.9157142857,15.4357142857,15.06,17.2228571429,15.4285714286,13.59,14.6085714286,295.768571429,294.385714286,293.897142857,293.555714286,295.658571429,293.918571429,291.778571429,293.035714286,291.9,293.2,292.1,292.4,292.9,292.4,290.7,292.6,298.88,298.184285714,299.605714286,298.221428571,299.807142857,299.371428571,300.428571429,299.728571429,307.3,308.6,310.5,308.2,28.5,28.65,25.7666666667,26.111111111133333,26.8,27.5375,26.25,21.7,22.3,21.0,20.7,19.35,21.4,17.3,19.2,37.1,34.6,35.2,32.8,32.3,0.2924857,0.239,0.1472571,0.2939286,0.2270286,0.1343286,60.0,54.7,60.0,54.7,16.5332142857,16.25619047616667,15.807500000025001,15.244285714299998,14.947142857149998,294.96357142875,294.683809524,294.2846428575,293.6621428575,293.35000000025,292.8,292.40000000000003,292.775,292.34999999999997,292.425,28.8,26.28333333335,27.135763888891667,27.215625,21.666666666666668,19.8625,20.200000000000003,19.15,34.75,34.475,33.4,72.1825,62.89000000000001,36.765,72.1825,62.89000000000001,36.765,3.0,4.0,4.0,2.0,0.0,5.0,3.5,4.0,3.25,4.0,1.625,4.0
iq,2005,44,2005-11-05,0.1875714,0.2133714,0.1718571,0.1789571,59.15,299.458571429,301.478571429,296.805714286,308.6,294.9,49.85,87.2314285714,59.15,18.55,10.7857142857,28.2333333333,10.3,34.3,21.8,102.1,5.0,-0.822983865893657,0.5680647467311548,17.3642857143,17.4171428571,15.9157142857,15.3314285714,15.06,15.5185714286,16.44,15.15,295.802857143,295.768571429,294.385714286,293.752857143,293.555714286,294.005714286,294.945714286,293.64,294.0,291.9,293.2,294.8,292.4,293.4,292.9,293.5,298.498571429,300.058571429,298.428571429,298.925714286,299.764285714,301.214285714,299.678571429,300.335714286,309.1,309.3,309.0,309.7,29.1,28.8,28.65,25.7666666667,26.45555555556667,27.75,27.325,21.3,21.7,22.3,21.0,16.9,21.8,20.3,19.8,36.3,34.3,34.9,35.0,33.5,0.3005,0.2924857,0.3653143,0.2715571,0.2939286,0.2537,73.97,60.0,73.97,60.0,17.311785714275,16.899047619033336,15.783214285725,16.152500000025,15.15214285715,295.690714286,295.31904761933333,294.243214286,294.63214285749996,293.570714286,293.5,293.0333333333333,293.375,292.9,292.375,28.633333333333336,26.74583333335,26.779166666675003,27.353125,21.766666666666666,19.6875,20.7125,19.7,35.225,34.925,34.125,73.295,78.01,54.6175,73.295,78.01,54.6175,3.0,3.0,4.0,4.0,0.0,5.0,3.0,3.0,3.5,4.0,2.0,4.0
iq,2005,45,2005-11-12,0.3938,0.2986286,0.4019857,0.4103714,75.36,298.6,300.078571429,296.36,309.4,292.9,143.8,89.31,75.36,17.9742857143,9.7,27.916666666650002,10.225000000000001,34.6,22.3,8.9,6.0,-0.7485107481711011,0.6631226582407953,18.55,17.3642857143,17.4171428571,15.4357142857,15.3314285714,17.2228571429,15.4285714286,13.59,296.805714286,295.802857143,295.768571429,293.897142857,293.752857143,295.658571429,293.918571429,291.778571429,294.9,294.0,291.9,292.1,294.8,292.9,292.4,290.7,301.175714286,298.88,298.184285714,299.605714286,302.928571429,299.807142857,299.371428571,300.428571429,314.0,307.3,308.6,310.5,28.3,28.5,28.8,28.65,26.111111111133333,26.8,27.5375,21.8,21.3,21.7,22.3,20.7,19.35,21.4,17.3,37.0,37.1,34.6,35.2,32.8,0.3801167,0.3005,0.2740143,0.3595833,0.2715571,0.3132571,100.06,73.97,100.06,73.97,17.826428571425,17.777142857133335,15.7625,15.807500000025001,15.244285714299998,296.1842857145,296.125714286,294.21607142875,294.2846428575,293.6621428575,293.42499999999995,293.59999999999997,293.05,292.775,292.34999999999997,28.544444444433335,27.331944444458333,26.28333333335,27.135763888891667,21.599999999999998,19.4875,19.8625,20.200000000000003,35.575,34.75,34.475,77.13499999999999,77.72666666666667,72.1825,77.13499999999999,77.72666666666667,72.1825,5.0,3.0,3.0,4.0,0.0,4.0,4.0,5.0,3.75,5.0,2.625,5.0
iq,2005,46,2005-11-19,0.4424286,0.3481714,0.3430714,0.4731429,49.87,298.31,300.092857143,296.895714286,307.2,295.0,45.0,93.1771428571,49.87,18.5828571429,8.55714285714,27.6,10.15,34.5,21.5,139.5,14.0,-0.6631226582407956,0.7485107481711007,17.9742857143,18.55,17.3642857143,15.9157142857,15.4357142857,15.06,15.5185714286,16.44,296.36,296.805714286,295.802857143,294.385714286,293.897142857,293.555714286,294.005714286,294.945714286,292.9,294.9,294.0,293.2,292.1,292.4,293.4,292.9,299.11,298.498571429,300.058571429,298.428571429,300.25,299.764285714,301.214285714,299.678571429,312.7,309.1,309.3,309.0,28.2333333333,29.1,28.5,28.8,25.7666666667,26.45555555556667,27.75,22.3,21.8,21.3,21.7,21.0,16.9,21.8,20.3,36.5,36.3,34.3,34.9,35.0,0.3091429,0.3801167,0.239,0.2007143,0.3595833,0.2270286,59.15,100.06,59.15,100.06,18.117857142875,17.962857142866667,15.4357142857,15.783214285725,16.152500000025,296.46607142874996,296.32285714299996,293.897857143,294.243214286,294.63214285749996,294.2,293.93333333333334,293.125,293.375,292.9,28.149999999983333,27.929166666675002,26.74583333335,26.779166666675003,21.8,20.225,19.6875,20.7125,36.175,35.225,34.925,71.11,78.19,73.295,71.11,78.19,73.295,6.0,5.0,3.0,3.0,0.0,0.0,5.5,6.0,4.25,6.0,3.375,6.0
iq,2005,47,2005-11-26,0.2825714,0.2206,0.2882143,0.2400857,72.34,299.412857143,300.628571429,297.394285714,309.1,295.2,63.53,90.3485714286,72.34,19.1942857143,8.91428571429,28.5,11.0,35.0,21.8,5.1,3.0,-0.5680647467311559,0.8229838658936564,18.5828571429,17.9742857143,18.55,17.4171428571,15.9157142857,15.3314285714,17.2228571429,15.4285714286,296.895714286,296.36,296.805714286,295.768571429,294.385714286,293.752857143,295.658571429,293.918571429,295.0,292.9,294.9,291.9,293.2,294.8,292.9,292.4,299.515714286,301.175714286,298.88,298.184285714,300.857142857,302.928571429,299.807142857,299.371428571,313.2,314.0,307.3,308.6,27.916666666650002,28.3,29.1,28.5,28.65,26.111111111133333,26.8,21.5,22.3,21.8,21.3,22.3,20.7,19.35,21.4,34.3,37.0,37.1,34.6,35.2,0.2276,0.3091429,0.2924857,0.2148714,0.2007143,0.2939286,75.36,59.15,75.36,59.15,18.575357142875,18.369047619066666,16.024999999975,15.7625,15.807500000025001,296.86392857149997,296.6871428573333,294.45107142875,294.21607142875,294.2846428575,294.5,294.26666666666665,293.0,293.05,292.775,27.916666666650002,28.762500000000003,27.331944444458333,26.28333333335,21.866666666666664,21.424999999999997,19.4875,19.8625,36.724999999999994,35.575,34.75,64.18,61.46,77.13499999999999,64.18,61.46,77.13499999999999,14.0,6.0,5.0,3.0,2.0,0.0,10.0,14.0,7.0,14.0,5.125,14.0
iq,2005,48,2005-12-03,0.3178143,0.3027,0.3369429,0.4171286,78.52,299.42,300.45,296.612857143,307.6,294.1,34.95,86.4085714286,78.52,18.3042857143,9.72857142857,28.2666666667,11.4,34.3,21.7,77.9,7.0,-0.4647231720437684,0.88545602565321,19.1942857143,18.5828571429,17.9742857143,17.3642857143,17.4171428571,15.4357142857,15.06,15.5185714286,297.394285714,296.895714286,296.36,295.802857143,295.768571429,293.897142857,293.555714286,294.005714286,295.2,295.0,292.9,294.0,291.9,292.1,292.4,293.4,299.578571429,299.11,298.498571429,300.058571429,301.192857143,300.25,299.764285714,301.214285714,310.5,312.7,309.1,309.3,27.6,28.2333333333,28.3,29.1,28.8,25.7666666667,26.45555555556667,21.8,21.5,22.3,21.8,21.7,21.0,16.9,21.8,34.3,36.5,36.3,34.3,34.9,0.2124833,0.2276,0.3005,0.1952571,0.2148714,0.2715571,49.87,75.36,49.87,75.36,18.513928571450002,18.583809523833335,16.5332142857,15.4357142857,15.783214285725,296.81571428575,296.8833333333334,294.96357142875,293.897857143,294.243214286,294.29999999999995,294.3666666666666,292.8,293.125,293.375,28.00555555555,28.675,27.929166666675002,26.74583333335,21.86666666666667,21.575000000000003,20.225,19.6875,36.025,36.175,35.225,69.0225,65.85666666666667,71.11,69.0225,65.85666666666667,71.11,3.0,14.0,6.0,5.0,4.0,0.0,8.5,14.0,7.0,14.0,5.25,14.0
iq,2005,49,2005-12-10,0.3585857,0.2194857,0.2579143,0.2992714,60.5,299.217142857,300.707142857,296.657142857,308.4,295.4,71.8,87.7214285714,60.5,18.3642857143,9.1,28.1,12.5,34.8,21.5,54.1,11.0,-0.35460488704253595,0.9350162426854147,18.3042857143,19.1942857143,18.5828571429,18.55,17.3642857143,15.9157142857,15.3314285714,17.2228571429,296.612857143,297.394285714,296.895714286,296.805714286,295.802857143,294.385714286,293.752857143,295.658571429,294.1,295.2,295.0,294.9,294.0,293.2,294.8,292.9,298.065714286,299.515714286,301.175714286,298.88,299.164285714,300.857142857,302.928571429,299.807142857,307.4,313.2,314.0,307.3,28.5,27.916666666650002,28.2333333333,28.3,28.5,28.65,26.111111111133333,21.7,21.8,21.5,22.3,21.3,22.3,20.7,19.35,34.6,34.3,37.0,37.1,34.6,0.4210857,0.2124833,0.3801167,0.4287714,0.1952571,0.3595833,72.34,49.87,72.34,49.87,18.611428571450002,18.693809523833334,17.311785714275,16.024999999975,15.7625,296.89,296.96761904766663,295.690714286,294.45107142875,294.21607142875,294.925,294.7666666666667,293.5,293.0,293.05,28.122222222233333,28.533333333325,28.762500000000003,27.331944444458333,21.666666666666668,21.775000000000002,21.424999999999997,19.4875,35.525,36.724999999999994,35.575,65.3075,66.91000000000001,64.18,65.3075,66.91000000000001,64.18,7.0,3.0,14.0,6.0,4.0,0.0,5.0,7.0,7.5,14.0,5.625,14.0
iq,2005,50,2005-12-17,0.1984429,0.1941,0.1930143,0.247,46.91,298.574285714,300.257142857,297.187142857,307.0,295.4,46.9,92.9571428571,46.91,18.9457142857,8.2,28.1,11.55,34.0,22.3,6.0,2.0,-0.2393156642875578,0.970941817426052,18.3642857143,18.3042857143,19.1942857143,17.9742857143,18.55,17.4171428571,15.4357142857,15.06,296.657142857,296.612857143,297.394285714,296.36,296.805714286,295.768571429,293.897142857,293.555714286,295.4,294.1,295.2,292.9,294.9,291.9,292.1,292.4,299.458571429,299.578571429,299.11,298.498571429,301.478571429,301.192857143,300.25,299.764285714,308.6,310.5,312.7,309.1,28.2666666667,27.6,27.916666666650002,28.2333333333,29.1,28.8,25.7666666667,21.5,21.7,21.8,21.5,21.8,21.7,21.0,16.9,34.5,34.3,36.5,36.3,34.3,0.3210429,0.4210857,0.3091429,0.3463667,0.4287714,0.2007143,78.52,72.34,78.52,72.34,18.70214285715,18.620952380966667,17.826428571425,16.5332142857,15.4357142857,296.96285714275,296.888095238,296.1842857145,294.96357142875,293.897857143,295.025,294.9,293.42499999999995,292.8,293.125,28.2888888889,28.3874999999875,28.675,27.929166666675002,21.666666666666668,21.775000000000002,21.575000000000003,20.225,34.925,36.025,36.175,64.5675,70.45333333333333,69.0225,64.5675,70.45333333333333,69.0225,11.0,7.0,3.0,14.0,3.0,0.0,9.0,11.0,8.75,14.0,6.5,14.0
iq,2005,51,2005-12-24,0.180575,0.1413333,0.2552833,0.1383714,151.0,298.021428571,299.371428571,297.191428571,304.4,295.5,113.36,95.6742857143,151.0,18.9157142857,6.48571428571,28.3,9.9,33.6,22.9,81.1,6.0,-0.12053668025532363,0.992708874098054,18.9457142857,18.3642857143,18.3042857143,18.5828571429,17.9742857143,17.3642857143,15.9157142857,15.3314285714,297.187142857,296.657142857,296.612857143,296.895714286,296.36,295.802857143,294.385714286,293.752857143,295.4,295.4,294.1,295.0,292.9,294.0,293.2,294.8,298.6,298.065714286,299.515714286,301.175714286,300.078571429,299.164285714,300.857142857,302.928571429,309.4,307.4,313.2,314.0,28.1,28.5,27.6,27.916666666650002,28.3,28.5,28.65,22.3,21.5,21.7,21.8,22.3,21.3,22.3,20.7,35.0,34.6,34.3,37.0,37.1,0.3522714,0.3210429,0.2276,0.2774833,0.3463667,0.2148714,60.5,78.52,60.5,78.52,18.6325,18.5380952381,18.117857142875,17.311785714275,16.024999999975,296.912142857,296.819047619,296.46607142874996,295.690714286,294.45107142875,295.1,294.96666666666664,294.2,293.5,293.0,28.155555555566668,28.012499999987497,28.533333333325,28.762500000000003,21.833333333333332,21.725,21.775000000000002,21.424999999999997,34.425,35.525,36.724999999999994,84.23249999999999,61.97666666666667,65.3075,84.23249999999999,61.97666666666667,65.3075,2.0,11.0,7.0,3.0,3.0,2.0,6.5,11.0,5.75,11.0,6.375,14.0
iq,2006,52,2006-01-01,0.3546,0.21995,0.3225167,0.2563333,114.58,298.181428571,299.578571429,296.935714286,306.5,294.9,210.5,93.8214285714,114.58,18.5842857143,7.38571428571,27.45,9.7,32.7,22.4,273.5,8.0,6.432490598706546e-16,1.0,18.9157142857,18.9457142857,18.3642857143,19.1942857143,18.5828571429,18.55,17.4171428571,15.4357142857,297.191428571,297.187142857,296.657142857,297.394285714,296.895714286,296.805714286,295.768571429,293.897142857,295.5,295.4,295.4,295.2,295.0,294.9,291.9,292.1,298.31,299.458571429,299.578571429,299.11,300.092857143,301.478571429,301.192857143,300.25,307.2,308.6,310.5,312.7,28.1,28.2666666667,28.5,27.6,28.2333333333,29.1,28.8,22.9,22.3,21.5,21.7,21.5,21.8,21.7,21.0,34.3,34.5,34.3,36.5,36.3,0.2869571,0.3522714,0.2124833,0.2782143,0.2774833,0.1952571,46.91,60.5,46.91,60.5,18.7025,18.7419047619,18.575357142875,17.826428571425,16.5332142857,296.99285714275004,297.0119047616667,296.86392857149997,296.1842857145,294.96357142875,295.29999999999995,295.43333333333334,294.5,293.42499999999995,292.8,28.166666666666668,28.0624999999875,28.3874999999875,28.675,22.233333333333334,21.849999999999998,21.775000000000002,21.575000000000003,34.6,34.925,36.025,93.2475,86.13666666666667,64.5675,93.2475,86.13666666666667,64.5675,6.0,2.0,11.0,7.0,5.0,4.0,4.0,6.0,6.5,11.0,6.75,14.0
iq,2006,1,2006-01-08,0.1995143,0.2393429,0.2276571,0.2155,38.78,298.832857143,299.642857143,292.878571429,307.8,292.4,15.2,73.1614285714,38.78,14.5242857143,12.3142857143,27.615000000000002,10.35,34.5,19.7,70.1,25.0,0.12053668025532305,0.992708874098054,18.5842857143,18.9157142857,18.9457142857,18.3042857143,19.1942857143,17.9742857143,17.3642857143,15.9157142857,296.935714286,297.191428571,297.187142857,296.612857143,297.394285714,296.36,295.802857143,294.385714286,294.9,295.5,295.4,294.1,295.2,292.9,294.0,293.2,299.412857143,298.6,298.065714286,299.515714286,300.628571429,300.078571429,299.164285714,300.857142857,309.1,309.4,307.4,313.2,28.3,28.1,28.2666666667,28.5,27.916666666650002,28.3,28.5,22.4,22.9,22.3,21.5,21.8,22.3,21.3,22.3,34.8,35.0,34.6,34.3,37.0,0.3261429,0.2869571,0.4210857,0.3000429,0.2782143,0.4287714,151.0,46.91,151.0,46.91,17.7425,18.815238095233337,18.513928571450002,18.117857142875,17.311785714275,296.04821428574996,297.10476190466665,296.81571428575,296.46607142874996,295.690714286,294.54999999999995,295.26666666666665,294.29999999999995,294.2,293.5,27.950000000000003,28.0708333333375,28.012499999987497,28.533333333325,22.53333333333333,21.825,21.725,21.775000000000002,34.6,34.425,35.525,87.8175,104.16333333333334,84.23249999999999,87.8175,104.16333333333334,84.23249999999999,8.0,6.0,2.0,11.0,6.0,4.0,7.0,8.0,6.75,11.0,7.125,14.0
iq,2006,2,2006-01-15,0.2284,0.2020714,0.19475,0.23035,138.46,298.728571429,300.3,296.371428571,307.7,293.5,47.6,88.3357142857,138.46,18.1657142857,9.88571428571,27.78,11.0,34.5,21.4,60.1,21.0,0.23931566428755774,0.970941817426052,14.5242857143,18.5842857143,18.9157142857,18.3642857143,18.3042857143,18.5828571429,18.55,17.4171428571,292.878571429,296.935714286,297.191428571,296.657142857,296.612857143,296.895714286,296.805714286,295.768571429,292.4,294.9,295.5,295.4,294.1,295.0,294.9,291.9,299.42,298.31,299.458571429,299.578571429,300.45,300.092857143,301.478571429,301.192857143,307.6,307.2,308.6,310.5,27.45,28.1,28.1,28.2666666667,27.6,28.2333333333,29.1,19.7,22.4,22.9,22.3,21.7,21.5,21.8,21.7,34.0,34.3,34.5,34.3,36.5,0.1789571,0.3261429,0.3210429,0.2133714,0.3000429,0.3463667,114.58,151.0,114.58,151.0,17.5475,17.34142857143333,18.611428571450002,18.575357142875,17.826428571425,295.84428571424996,295.66857142866667,296.89,296.86392857149997,296.1842857145,294.075,294.26666666666665,294.925,294.5,293.42499999999995,27.78833333333333,28.116666666675002,28.0624999999875,28.3874999999875,21.666666666666668,21.625,21.849999999999998,21.775000000000002,34.65,34.6,34.925,110.705,101.45333333333336,93.2475,110.705,101.45333333333336,93.2475,25.0,8.0,6.0,2.0,14.0,3.0,16.5,25.0,10.25,25.0,9.5,25.0
iq,2006,3,2006-01-22,0.1743,0.1336429,0.1117571,0.1944286,88.85,298.46,300.114285714,296.321428571,307.3,295.0,52.2,89.9557142857,88.85,17.9414285714,9.14285714286,27.54,9.975,33.8,21.5,54.8,10.0,0.3546048870425356,0.9350162426854148,18.1657142857,14.5242857143,18.5842857143,18.9457142857,18.3642857143,19.1942857143,17.9742857143,17.3642857143,296.371428571,292.878571429,296.935714286,297.187142857,296.657142857,297.394285714,296.36,295.802857143,293.5,292.4,294.9,295.4,295.4,295.2,292.9,294.0,299.217142857,299.412857143,298.6,298.065714286,300.707142857,300.628571429,300.078571429,299.164285714,308.4,309.1,309.4,307.4,27.615000000000002,28.3,28.1,28.1,28.5,27.916666666650002,28.3,21.4,19.7,22.4,22.9,21.5,21.8,22.3,21.3,33.6,34.8,35.0,34.6,34.3,0.4103714,0.1789571,0.3522714,0.2986286,0.2133714,0.2774833,38.78,114.58,38.78,114.58,17.303928571425,17.091428571433337,18.70214285715,18.513928571450002,18.117857142875,295.62678571425,295.39523809533335,296.96285714275,296.81571428575,296.46607142874996,293.95,293.59999999999997,295.025,294.29999999999995,294.2,27.615,28.241666666675002,28.0708333333375,28.012499999987497,21.166666666666664,21.825,21.825,21.725,34.525,34.6,34.425,95.16749999999999,97.27333333333335,87.8175,95.16749999999999,97.27333333333335,87.8175,21.0,25.0,8.0,6.0,3.0,3.0,23.0,25.0,15.0,25.0,10.375,25.0
iq,2006,4,2006-01-29,0.1517667,0.1377,0.1478,0.1607833,49.32,297.188571429,298.292857143,295.777142857,304.8,294.4,52.2,93.1142857143,49.32,17.3642857143,6.21428571429,27.3,8.95,33.5,22.3,250.9,28.0,0.4647231720437685,0.8854560256532099,17.9414285714,18.1657142857,14.5242857143,18.9157142857,18.9457142857,18.3042857143,18.5828571429,18.55,296.321428571,296.371428571,292.878571429,297.191428571,297.187142857,296.612857143,296.895714286,296.805714286,295.0,293.5,292.4,295.5,295.4,294.1,295.0,294.9,298.574285714,299.42,298.31,299.458571429,300.257142857,300.45,300.092857143,301.478571429,307.0,307.6,307.2,308.6,27.78,27.45,28.3,28.1,28.2666666667,27.6,28.2333333333,21.5,21.4,19.7,22.4,22.3,21.7,21.5,21.8,32.7,34.0,34.3,34.5,34.3,0.4731429,0.4103714,0.2869571,0.3481714,0.2986286,0.2782143,138.46,38.78,138.46,38.78,16.998928571424997,16.877142857133332,18.6325,18.611428571450002,18.575357142875,295.337142857,295.19047619033336,296.912142857,296.89,296.86392857149997,293.825,293.6333333333333,295.1,294.925,294.5,27.645,28.191666666675005,28.116666666675002,28.0624999999875,20.866666666666664,22.1,21.625,21.849999999999998,34.175,34.65,34.6,78.8525,88.69666666666667,110.705,78.8525,88.69666666666667,110.705,10.0,21.0,25.0,8.0,7.0,5.0,15.5,21.0,16.0,25.0,11.25,25.0
